Date,Close,High,Low,Open,Volume,RSI_14,EMA_12,EMA_26,Daily_Return,fng_value,Future_Close,Future_Return,ret_1,ret_5,rsi,close_ema12,close_ema26,ema_cross,vol_chg,volatility,fng,Signal
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,47.08957409410173,6401.182178698394,6912.778417383089,0.005295181540467819,14.0,6438.64453125,-0.04136058397981283,0.005295181540467819,0.085912420099572,0.47089574094101727,0.04925000448170502,-0.028402181560148287,-0.07400732495608697,-0.2274934245272606,0.06737792240551156,0.14,0
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,44.37774123394402,6411.738511182295,6879.965078306101,-0.03672214358569481,12.0,6606.7763671875,0.02117191605496905,-0.03672214358569481,0.1096939104526311,0.44377741233944024,0.00905523962965682,-0.05961756110589689,-0.06805653252517474,-0.24665853403833837,0.07054325965711665,0.12,1
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901,41.97541765619712,6385.654716793673,6832.72276492463,-0.035179534234601295,8.0,6793.62451171875,0.08833924058118527,-0.035179534234601295,-0.02713724237978854,0.4197541765619712,-0.0224661174930324,-0.08642658828480854,-0.06543043871558107,-0.23226827307487416,0.0727696461684942,0.08,2
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931,38.794211651600214,6314.329832479261,6765.265002245028,-0.051288198783903005,12.0,6733.38720703125,0.13700411202056934,-0.051288198783903005,-0.1206806875258376,0.38794211651600213,-0.062126444790932545,-0.12463991184605594,-0.06665447245837752,-0.41755207042244613,0.04837090900469767,0.12,2
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525,45.8094439134826,6332.10090392476,6740.418838884286,0.08574723804008189,10.0,6867.52734375,0.06807096670523399,0.08574723804008189,-0.03760197918308783,0.45809443913482606,0.01543577628234849,-0.04607681650547024,-0.06057753156287726,-0.14340150451797756,0.056045925349701584,0.1,2
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812,45.92514980403841,6348.492231205566,6718.065186466932,0.0013690436954885143,12.0,6791.12939453125,0.05474519700077595,0.0013690436954885143,-0.04136058397981279,0.4592514980403841,0.01420058444764205,-0.04159242988290812,-0.05501181441434122,-0.26013870741980694,0.05600582838490071,0.12,2
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266,48.200129762736964,6388.228252125864,6709.82157022401,0.026112924097839496,12.0,7271.78125,0.1006549708743346,0.026112924097839496,0.021171916054969042,0.48200129762736965,0.03421106861498058,-0.015357368591408016,-0.047928743668128604,-0.03649242938877545,0.05166334580110372,0.12,2
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124,50.68326342865854,6450.596907447846,6716.029195519917,0.028281287899985408,14.0,7176.41455078125,0.0563454807374475,0.028281287899985408,0.08833924058118536,0.5068326342865854,0.053177653043991135,0.011553749088910159,-0.039522205807135835,0.1622818825247322,0.042403206242093046,0.14,2
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903,49.8535484563427,6494.103107383755,6717.314974150387,-0.008866740365705117,14.0,7334.0986328125,0.08921385438133798,-0.008866740365705117,0.1370041120205694,0.498535484563427,0.03684636595551294,0.0023926573255403927,-0.03322932862692862,-0.042341201721298086,0.039747148929481384,0.14,2
2020-04-04,6867.52734375,6878.95361328125,6696.48486328125,6738.3828125,33185988584,51.74789116994405,6551.552989901638,6728.441816342951,0.01992164308903499,12.0,7302.08935546875,0.06327779853898015,0.01992164308903499,0.06807096670523394,0.5174789116994405,0.04822892439935922,0.020671283367453608,-0.026289716292360765,-0.2021736256617658,0.040050104865268485,0.12,2
2020-04-05,6791.12939453125,6883.4140625,6715.92919921875,6862.53759765625,29510409856,50.576044355512956,6588.410898306194,6733.085340653195,-0.011124520572645125,12.0,6865.4931640625,0.01095013291767545,-0.011124520572645125,0.05474519700077596,0.5057604435551295,0.030768951626434227,0.008620721547608401,-0.021487094701367004,-0.2998466273859701,0.040302619109725504,0.12,1
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615,57.15047050034821,6693.54479856678,6772.988741345551,0.0707764242948763,12.0,6859.0830078125,-0.0567533906754277,0.0707764242948763,0.1006549708743345,0.5715047050034822,0.08638717881697477,0.07364437292056647,-0.011729525297127341,0.1530282553068508,0.04311678057418248,0.12,0
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668,55.5709722242403,6767.8324527536215,6802.872134637084,-0.013114627068677276,20.0,6971.091796875,-0.028610771082601107,-0.013114627068677276,0.056345480737447495,0.555709722242403,0.06037118987208223,0.05490951597374005,-0.0051507188713803,0.08690784944947658,0.04090950473639294,0.2,0
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549,57.65488002327228,6854.950326608834,6842.22224561304,0.02197254365887824,21.0,6845.03759765625,-0.0666831821661367,0.02197254365887824,0.08921385438133789,0.5765488002327228,0.06989814416944173,0.07188839671421543,0.0018602261865952041,-0.060070684483802234,0.03368495918131558,0.21,0
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178,57.069699351115,6923.740946433436,6876.286475972723,-0.004364445986660415,22.0,6842.427734375,-0.06294932843426462,-0.004364445986660415,0.06327779853898008,0.57069699351115,0.05464508449441752,0.06192337695409833,0.006901177056326757,-0.11113364798814739,0.025929023396798912,0.22,0
2020-04-10,6865.4931640625,7303.8154296875,6802.47509765625,7303.8154296875,43622840992,49.66521265873014,6914.779749145599,6875.48697138678,-0.05979058460566089,15.0,6642.10986328125,-0.0325371091985864,-0.05979058460566089,0.010950132917675548,0.4966521265873014,-0.007127715830600345,-0.0014535417441514653,0.005714908329016,0.11294579365083288,0.03472391778805604,0.15,0
2020-04-11,6859.0830078125,6926.06982421875,6789.9208984375,6867.4404296875,31222085946,49.56353512501872,6906.211019709738,6874.271862973871,-0.0009336774645052337,15.0,7116.80419921875,0.03757370935921105,-0.0009336774645052337,-0.05675339067542773,0.49563535125018715,-0.006824004039659215,-0.0022095220358073764,0.004646187606849983,-0.21005191991389843,0.03411611049898375,0.15,2
2020-04-12,6971.091796875,7119.947265625,6811.078125,6858.06787109375,35759567632,51.43451287539822,6916.192677735163,6881.44370992951,0.016329994685138294,10.0,7096.1845703125,0.0179445023939545,0.016329994685138294,-0.028610771082601127,0.5143451287539822,0.007937766007672264,0.013027511482239351,0.00504966243573457,-0.06033096529830661,0.03338318957058459,0.1,1
2020-04-13,6845.03759765625,6965.61669921875,6668.259765625,6965.61669921875,38619308647,49.22157418428147,6905.245742338407,6878.746960872232,-0.018082418492216368,11.0,7257.6650390625,0.06028125273519815,-0.018082418492216368,-0.06668318216613667,0.49221574184281475,-0.008719189284314699,-0.004900509265383435,0.0038522686787150207,0.029324651504747078,0.033873256689077536,0.11,2
2020-04-14,6842.427734375,6958.55712890625,6793.8212890625,6843.28173828125,34110434052,49.17440059205828,6895.581433420959,6876.056647798363,-0.0003812781513637953,15.0,7189.4248046875,0.050712566326313616,-0.0003812781513637953,-0.0629493284342646,0.49174400592058276,-0.007708370868965142,-0.004890726639683929,0.0028395323981003084,-0.08075419395165974,0.03329380936323998,0.15,2
2020-04-15,6642.10986328125,6928.66455078125,6633.40283203125,6845.5615234375,32288311031,45.56479698962923,6856.5858072456185,6858.72725635265,-0.029275847531044064,18.0,6881.95849609375,0.03611030798186964,-0.029275847531044064,-0.032537109198586434,0.4556479698962923,-0.03128028292706897,-0.031582739038174545,-0.00031222251986307015,-0.13154491480747382,0.034450200034805874,0.18,2
2020-04-16,7116.80419921875,7134.45068359375,6555.50439453125,6640.4541015625,46783242377,54.15313481877231,6896.619406010716,6877.844066935325,0.07146740203164859,13.0,6880.3232421875,-0.03322853213486045,0.07146740203164859,0.037573709359211005,0.5415313481877231,0.031926481692774455,0.03474346466099831,0.0027298291285275944,0.22285008442594822,0.034612002786924216,0.13,0
2020-04-17,7096.1845703125,7167.18310546875,7050.33203125,7116.552734375,32513423567,53.756390377871924,6927.321738980221,6894.017437555856,-0.002897315751431484,15.0,7117.20751953125,0.0029625708027242303,-0.002897315751431484,0.017944502393954398,0.5375639037787192,0.024376351740974078,0.029325010356852088,0.004830898924469862,-0.13784924501041348,0.0343849564539128,0.15,1
2020-04-18,7257.6650390625,7269.95654296875,7089.2470703125,7092.29150390625,32447188386,56.44745791322599,6978.143785146726,6920.954296926719,0.02275595669052466,18.0,7429.724609375,0.023707290070075427,0.02275595669052466,0.06028125273519813,0.5644745791322598,0.0400566773230937,0.048650912531715385,0.008263237375429888,-0.14533132180359695,0.03444293143537106,0.18,1
2020-04-19,7189.4248046875,7280.52197265625,7167.0546875,7260.92236328125,31311210215,54.9910923242887,7010.648557383768,6940.8410012052955,-0.009402505352301915,16.0,7550.90087890625,0.050278858745844014,-0.009402505352301915,0.05071256632631371,0.549910923242887,0.025500671705393163,0.03581465177476861,0.010057506888048628,-0.1732230825080236,0.03454216209833805,0.16,2
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936,48.87274083072331,6990.850086416073,6936.479334159996,-0.04276646838190479,15.0,7569.93603515625,0.09996827784605226,-0.04276646838190479,0.03611030798186965,0.4887274083072331,-0.015576301733877917,-0.007860015930235442,0.007838378756254372,0.0070702424628068935,0.03161976807307389,0.15,2
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511,48.84161618276288,6973.845956534755,6932.319623643515,-0.00023761461322069355,17.0,7679.8671875,0.11620732299465286,-0.00023761461322069355,-0.03322853213486043,0.48841616182762876,-0.01341049328163324,-0.007500574739611743,0.005990250759588367,-0.1294398690001978,0.031616583695559315,0.17,2
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866,53.4649346050606,6995.901581611139,6946.015023338903,0.034429236680519004,19.0,7795.60107421875,0.09531737733174597,0.034429236680519004,0.002962570802724329,0.534649346050606,0.01733957182001622,0.02464614539662424,0.007182040076880725,-0.08979096324310562,0.03309118029363829,0.19,2
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316,58.76007063078713,7062.6435858825025,6981.8453630452805,0.043910071328696176,19.0,7807.05859375,0.05078707545887652,0.043910071328696176,0.023707290070075437,0.5876007063078713,0.0519750174320357,0.06414912147730067,0.011572617071252456,0.17275857983542003,0.034568024059868245,0.19,2
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286,60.630680374755855,7137.76009250154,7023.997623479427,0.016309658285092787,20.0,8801.0380859375,0.16556133196286013,0.016309658285092787,0.050278858745844035,0.6063068037475585,0.05788101323813444,0.07501472575467849,0.016196256764358097,-0.057091247394788096,0.034480436901484154,0.2,2
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447,60.93047713678053,7204.2486990638035,7064.437505825858,0.002520911948821203,24.0,8658.5537109375,0.14380804153766935,0.002520911948821203,0.09996827784605222,0.6093047713678054,0.050759954489073555,0.07155538270577377,0.019790845785336186,-0.11193281600989699,0.031771839283316346,0.24,2
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491,62.69716523282723,7277.420774207834,7110.024889653573,0.014522071498782596,21.0,8864.7666015625,0.15428644599363392,0.014522071498782596,0.11620732299465275,0.6269716523282723,0.05530069316844921,0.08014631547572426,0.023543642554311406,-0.08909346405242909,0.024526634710344438,0.21,2
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725,64.51634080635009,7357.14082036336,7160.808310732476,0.015069777105927384,28.0,8988.5966796875,0.15303446060293793,0.015069777105927384,0.09531737733174594,0.6451634080635009,0.059596555857923006,0.08864819946860747,0.027417646320265998,0.011528089135856255,0.024303696255257405,0.28,2
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921,64.69987785291076,7426.35893934592,7208.678702067107,0.001469741643032707,26.0,8897.46875,0.13966978000177124,0.001469741643032707,0.05078707545887662,0.6469987785291076,0.05126329840954469,0.08300826218143209,0.030196967610221392,-0.06815911042027244,0.023964020893943127,0.26,2
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203,76.20073815037414,7637.848038821548,7326.63124902047,0.1273180520232342,26.0,8912.654296875,0.012682164291033228,0.1273180520232342,0.16556133196286016,0.7620073815037414,0.15229290255628358,0.2012393945872668,0.04247747419288861,0.4922411937902324,0.04390309136749342,0.26,1
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541,72.55171751912653,7794.879680685541,7425.292172125435,-0.01618949646720247,44.0,9003.0703125,0.03978916260891308,-0.01618949646720247,0.14380804153766924,0.7255171751912652,0.11080017468287617,0.1660892945656376,0.04977413682757659,0.5674925415924134,0.04024931399592059,0.44,2
